solar_field_id,device_id,device_name,modules,capacity_kwp,period,energy_kwh
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-22,2567.1
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-23,2740.7
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-24,2655.3
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-25,3075.6
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-26,2820.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-27,2899.5
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-28,2900.3
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-29,1938.8
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-30,2943.8
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-31,2597.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-01,2792.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-02,2668.8
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-03,2983.8
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-04,2918.7
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-05,3037.6
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-06,2853.7
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-07,2925.6
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-08,2972.2
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-09,1958.5
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-10,3034.9
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-11,3014.8
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-12,2523.2
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-13,3036.1
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-14,3155.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-15,3048.2
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-16,2708.1
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-17,2962.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-18,3069.6
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-19,2950.7
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-20,2799.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-21,2849.1
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-22,2947.7
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-23,2956.9
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-24,3077.2
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-25,2945.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-26,2959.5
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-27,3135.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-28,3220.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-29,3336.5
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-30,3011.3
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-08-31,3085.9
